"beer_id"	"beer_name"	"brewer_name"	"beer_style"	"distribution"	"brewery_location"	"commercial_desc"	"RATINGS: "	"MEAN (/5)"	"WEIGHTED AVG"	"EST. CALORIES"	"ABV (%)"	"IBU"	"SCORE"	"AROMA (/10)"	"APPEARANCE(/5)"	"TASTE(/10)"	"PALATE(/5)"	"OVERALL(/20)"	"reviewer_name"	"review_location"	"review_date"	"review_content"
"313"	"Thornbridge Hall Heather Honey Imperial Stout"	"Thornbridge"	"Imperial Stout"	"Regional Distribution"	"Bakewell, England"	"Cask & bottle; Special. The Heather Honey Stout was brewed using a single temperature infusion mash, utilising a complex malt grist including English chocolate, brown and peated malts. English Fuggles, American Palisade and Willamette hops were chosen for a fruity and earthy finish. Additionally, we added in locally-sourced heather honey from Sheffield Honey Company. The Stout was initially matured for 6 months: a third in brsnd new French oak casks, a third in Pedro Ximinez sherry casks and a third in former red Bordeaux wine casks. The beer was then blended back together and conditioned for a further period to allow the flavours to meld. It has been conditioned in bottle using Champagne yeast and more heather honey. The Stout pours near-black with a tan head, giving aromas of heather, oak, coffee, chocolate and liquorice. The mouthfeel is incredibly rich with full and complex flavours of lavender, raisins and dark chocolate gained from the marriage of the beer, heather honey and extensive barrel aging. The result is an astonishingly luxurious beer which can be savoured now or enjoyed in a few years time."	77.000	""	3.710	300.000	10.000	""	"3.2"	7.000	4.000	6.000	3.000	12.000	"Nicke80"	"S'dert'lje, SWEDEN "	"APR 18, 2014"	"50 cl bottle from systembolaget bs. Pours near dark with sweet aroma. heathery flavour with sweet honey aftertaste. "
"313"	"Thornbridge Hall Heather Honey Imperial Stout"	"Thornbridge"	"Imperial Stout"	"Regional Distribution"	"Bakewell, England"	"Cask & bottle; Special. The Heather Honey Stout was brewed using a single temperature infusion mash, utilising a complex malt grist including English chocolate, brown and peated malts. English Fuggles, American Palisade and Willamette hops were chosen for a fruity and earthy finish. Additionally, we added in locally-sourced heather honey from Sheffield Honey Company. The Stout was initially matured for 6 months: a third in brsnd new French oak casks, a third in Pedro Ximinez sherry casks and a third in former red Bordeaux wine casks. The beer was then blended back together and conditioned for a further period to allow the flavours to meld. It has been conditioned in bottle using Champagne yeast and more heather honey. The Stout pours near-black with a tan head, giving aromas of heather, oak, coffee, chocolate and liquorice. The mouthfeel is incredibly rich with full and complex flavours of lavender, raisins and dark chocolate gained from the marriage of the beer, heather honey and extensive barrel aging. The result is an astonishingly luxurious beer which can be savoured now or enjoyed in a few years time."	77.000	""	3.710	300.000	10.000	""	"4.1"	8.000	5.000	8.000	4.000	16.000	"Garrold"	"Sheffield, South Yorkshire, ENGLAND "	"MAR 11, 2014"	"Bottle from Archer Road Beer Stop, Sheffield. Been in the cellar about two years. Just about black. Thick, lasting, tan head. Smoke. Cocoa. Dried vine fruits. Heather honey. Taste is cocoa sweet. Boozy, dark fruit dryness. Roast bitterness at the end. Earlier, the Missus said she fancied something, 'Imperial, sweet, thick'. This is what she got. Did she approve? 'It's alright', She said. I liked it, though... "
"313"	"Thornbridge Hall Heather Honey Imperial Stout"	"Thornbridge"	"Imperial Stout"	"Regional Distribution"	"Bakewell, England"	"Cask & bottle; Special. The Heather Honey Stout was brewed using a single temperature infusion mash, utilising a complex malt grist including English chocolate, brown and peated malts. English Fuggles, American Palisade and Willamette hops were chosen for a fruity and earthy finish. Additionally, we added in locally-sourced heather honey from Sheffield Honey Company. The Stout was initially matured for 6 months: a third in brsnd new French oak casks, a third in Pedro Ximinez sherry casks and a third in former red Bordeaux wine casks. The beer was then blended back together and conditioned for a further period to allow the flavours to meld. It has been conditioned in bottle using Champagne yeast and more heather honey. The Stout pours near-black with a tan head, giving aromas of heather, oak, coffee, chocolate and liquorice. The mouthfeel is incredibly rich with full and complex flavours of lavender, raisins and dark chocolate gained from the marriage of the beer, heather honey and extensive barrel aging. The result is an astonishingly luxurious beer which can be savoured now or enjoyed in a few years time."	77.000	""	3.710	300.000	10.000	""	"4.2"	8.000	4.000	9.000	5.000	16.000	"jonno"	"JAPAN "	"FEB 27, 2014"	"Very rich, full but above all balanced IRS. Good roast, nice sweet chocolate and fruit of the forest notes. Comes together very nicely. "
"313"	"Thornbridge Hall Heather Honey Imperial Stout"	"Thornbridge"	"Imperial Stout"	"Regional Distribution"	"Bakewell, England"	"Cask & bottle; Special. The Heather Honey Stout was brewed using a single temperature infusion mash, utilising a complex malt grist including English chocolate, brown and peated malts. English Fuggles, American Palisade and Willamette hops were chosen for a fruity and earthy finish. Additionally, we added in locally-sourced heather honey from Sheffield Honey Company. The Stout was initially matured for 6 months: a third in brsnd new French oak casks, a third in Pedro Ximinez sherry casks and a third in former red Bordeaux wine casks. The beer was then blended back together and conditioned for a further period to allow the flavours to meld. It has been conditioned in bottle using Champagne yeast and more heather honey. The Stout pours near-black with a tan head, giving aromas of heather, oak, coffee, chocolate and liquorice. The mouthfeel is incredibly rich with full and complex flavours of lavender, raisins and dark chocolate gained from the marriage of the beer, heather honey and extensive barrel aging. The result is an astonishingly luxurious beer which can be savoured now or enjoyed in a few years time."	77.000	""	3.710	300.000	10.000	""	"4"	8.000	4.000	8.000	4.000	16.000	"tony_gorilla"	"Fiskum, NORWAY "	"FEB 26, 2014"	"Bottle at Christians kjeller. Good beer but not enough honey for my taste. Could at much more. "
"313"	"Thornbridge Hall Heather Honey Imperial Stout"	"Thornbridge"	"Imperial Stout"	"Regional Distribution"	"Bakewell, England"	"Cask & bottle; Special. The Heather Honey Stout was brewed using a single temperature infusion mash, utilising a complex malt grist including English chocolate, brown and peated malts. English Fuggles, American Palisade and Willamette hops were chosen for a fruity and earthy finish. Additionally, we added in locally-sourced heather honey from Sheffield Honey Company. The Stout was initially matured for 6 months: a third in brsnd new French oak casks, a third in Pedro Ximinez sherry casks and a third in former red Bordeaux wine casks. The beer was then blended back together and conditioned for a further period to allow the flavours to meld. It has been conditioned in bottle using Champagne yeast and more heather honey. The Stout pours near-black with a tan head, giving aromas of heather, oak, coffee, chocolate and liquorice. The mouthfeel is incredibly rich with full and complex flavours of lavender, raisins and dark chocolate gained from the marriage of the beer, heather honey and extensive barrel aging. The result is an astonishingly luxurious beer which can be savoured now or enjoyed in a few years time."	77.000	""	3.710	300.000	10.000	""	"4.2"	9.000	5.000	8.000	3.000	17.000	"jamesie1857"	"Sheffield, South Yorkshire, ENGLAND "	"JAN 28, 2014"	"500ml bottle from Archer Road Beer Stop - Deep thick black body, thick tan head. Luxurious nose of honey hits you straight away (and I'm not a fan) coupled with a smoky tobacco and roasted coffee aroma. A rich bitter chocolate and liquorice taste follows, with a slight hint of burnt gorse. Only let down is it is a little bit thin in the mouth, but that's a small price to pay. Excellent boozy stout."
"314"	"BrewDog Cocoa Psycho"	"BrewDog"	"Imperial Stout"	"Broad Distribution"	"Ellon, Aberdeenshire, Scotland"	"keg/ bottle 2012 Prototypes release. A 10% decadent and indulgent Imperial Russian Stout. Brewed with a copious amount of dark malts, infused with coffee beans during the boil and after fermentation and aged on cacao nibs, vanilla pods and toasted oak chips. This opulent whirl of chocolate, coffee, dark malts and hops even rivals the most colourful of imperial Faberge eggs. Originally created to celebrate the Russian Royal Family, this is a fitting tribute with which to toast your own empire."	714.000	""	3.910	300.000	10.000	85.000	"4.2"	8.000	3.000	9.000	4.000	18.000	"Maris"	"Canberra, AUSTRALIA "	"JUL 23, 2015"	"From a 330ml bottle on 23/7/2015. Pours pretty much black with a medium deep tan head. The nose features lots of chocolate and vanilla, with a bit of caramel and just a hint of bacon. Flavour wise, It's primarily sweet milk chocolate, coffee, vanilla, coaoa, fudge, some roasty/burnt malt, finished off y some moderate hops. The texture is quite creamy and the carbonation soft. This is a really lovely, smooth impy. Eminently quaffable at 10%. Has a bit of Founders Breakfast Stout about it, which is a very good thing. "
"314"	"BrewDog Cocoa Psycho"	"BrewDog"	"Imperial Stout"	"Broad Distribution"	"Ellon, Aberdeenshire, Scotland"	"keg/ bottle 2012 Prototypes release. A 10% decadent and indulgent Imperial Russian Stout. Brewed with a copious amount of dark malts, infused with coffee beans during the boil and after fermentation and aged on cacao nibs, vanilla pods and toasted oak chips. This opulent whirl of chocolate, coffee, dark malts and hops even rivals the most colourful of imperial Faberge eggs. Originally created to celebrate the Russian Royal Family, this is a fitting tribute with which to toast your own empire."	714.000	""	3.910	300.000	10.000	85.000	"3.9"	8.000	4.000	7.000	4.000	16.000	"madelfonatree"	"Columbus, Ohio, USA "	"JUL 22, 2015"	"24/09/19 poured into a snifter/tulip on July 23, 2015. Look - Dark, oily black. Thin, dark tan head with aggressive pour. Lacing and head dissipates quickly. Smell - Chocolate. Liquor. Coffee. Vanilla. A little sour smell. Taste - Alcohol. Chocolate. Coffee. Prune. Vanilla. Oranges. Slight bitterness Feel - Heavy. Full. Carbonation high as well. Alcohol sting on tongue. Overall - This is not my favorite RIS. While it has many of the traditional traits, it is not unique or genuine. Alcohol taste is high. "
"314"	"BrewDog Cocoa Psycho"	"BrewDog"	"Imperial Stout"	"Broad Distribution"	"Ellon, Aberdeenshire, Scotland"	"keg/ bottle 2012 Prototypes release. A 10% decadent and indulgent Imperial Russian Stout. Brewed with a copious amount of dark malts, infused with coffee beans during the boil and after fermentation and aged on cacao nibs, vanilla pods and toasted oak chips. This opulent whirl of chocolate, coffee, dark malts and hops even rivals the most colourful of imperial Faberge eggs. Originally created to celebrate the Russian Royal Family, this is a fitting tribute with which to toast your own empire."	714.000	""	3.910	300.000	10.000	85.000	"3.6"	8.000	4.000	8.000	3.000	13.000	"DerWeg"	"Toronto, Ontario, CANADA "	"JUL 20, 2015"	"Loads of really balanced aromatic cocoa and coffee with mildly bitter and rich flavours, some Shiraz like red berry, is thick but not heavy or sweet, then sweetness builds as do toast and hop bitter, a little of this is a lot. "
"314"	"BrewDog Cocoa Psycho"	"BrewDog"	"Imperial Stout"	"Broad Distribution"	"Ellon, Aberdeenshire, Scotland"	"keg/ bottle 2012 Prototypes release. A 10% decadent and indulgent Imperial Russian Stout. Brewed with a copious amount of dark malts, infused with coffee beans during the boil and after fermentation and aged on cacao nibs, vanilla pods and toasted oak chips. This opulent whirl of chocolate, coffee, dark malts and hops even rivals the most colourful of imperial Faberge eggs. Originally created to celebrate the Russian Royal Family, this is a fitting tribute with which to toast your own empire."	714.000	""	3.910	300.000	10.000	85.000	"3.9"	7.000	5.000	7.000	4.000	16.000	"Alexanderdahl"	"DENMARK "	"JUL 18, 2015"	"Light cocoa notes and barley roast. Little bit of stable. Pitch black with perfect mocha foam. Sharp cocoa bitternes at first, falling into a much smoother cocoa wholeness. Not too sweet (at all), but very elegant cocoa stout. "
"314"	"BrewDog Cocoa Psycho"	"BrewDog"	"Imperial Stout"	"Broad Distribution"	"Ellon, Aberdeenshire, Scotland"	"keg/ bottle 2012 Prototypes release. A 10% decadent and indulgent Imperial Russian Stout. Brewed with a copious amount of dark malts, infused with coffee beans during the boil and after fermentation and aged on cacao nibs, vanilla pods and toasted oak chips. This opulent whirl of chocolate, coffee, dark malts and hops even rivals the most colourful of imperial Faberge eggs. Originally created to celebrate the Russian Royal Family, this is a fitting tribute with which to toast your own empire."	714.000	""	3.910	300.000	10.000	85.000	"4"	8.000	3.000	9.000	4.000	16.000	"Jimthechap"	"Christchurch, NEW ZEALAND "	"JUL 16, 2015"	"It appears typical to style with a brief covering of cocoa coloured head. After that it smells of carob (I hate carob), cocoa, licorice, heady vanilla and dark chocolate. The mouthfeel is slick, silky and oily, just as it should be with flavours similar o the aroma profile along with fig jam (not just an acronym... google it). The dusty cocoa comes through beautifully in the finish. A likeable enough Russian Stout. "
"314"	"BrewDog Cocoa Psycho"	"BrewDog"	"Imperial Stout"	"Broad Distribution"	"Ellon, Aberdeenshire, Scotland"	"keg/ bottle 2012 Prototypes release. A 10% decadent and indulgent Imperial Russian Stout. Brewed with a copious amount of dark malts, infused with coffee beans during the boil and after fermentation and aged on cacao nibs, vanilla pods and toasted oak chips. This opulent whirl of chocolate, coffee, dark malts and hops even rivals the most colourful of imperial Faberge eggs. Originally created to celebrate the Russian Royal Family, this is a fitting tribute with which to toast your own empire."	714.000	""	3.910	300.000	10.000	85.000	"3.8"	6.000	5.000	7.000	5.000	15.000	"cervmagpt"	"PORTUGAL "	"JUL 15, 2015"	"Review based on the BJCP2015 guidelines (style 20C). Bottle 33 cl - Batch D98 DDBB. AROMA: very strong roasted malt aroma with vinous notes, some vanilla and coffee. APPEARANCE: jet black color and opaque. creamy average dark brown head with good retention and lacing. TASTE: very intense and complex flavour with notes of roasted and malts, dark chocolate, coffee, some wood and a vinous aspect that complements the taste. moderate bitterness from roasted malts with a roasted and semi-dry finish. PALATE: full body with a nice velvety texture. gentle alcohol warmth almost imperceptible. moderate carbonation. OVERALL: a very nice and roasted oriented imperial stout with a lot of complexity. "
"314"	"BrewDog Cocoa Psycho"	"BrewDog"	"Imperial Stout"	"Broad Distribution"	"Ellon, Aberdeenshire, Scotland"	"keg/ bottle 2012 Prototypes release. A 10% decadent and indulgent Imperial Russian Stout. Brewed with a copious amount of dark malts, infused with coffee beans during the boil and after fermentation and aged on cacao nibs, vanilla pods and toasted oak chips. This opulent whirl of chocolate, coffee, dark malts and hops even rivals the most colourful of imperial Faberge eggs. Originally created to celebrate the Russian Royal Family, this is a fitting tribute with which to toast your own empire."	714.000	""	3.910	300.000	10.000	85.000	"4"	6.000	5.000	8.000	5.000	16.000	"Toomio"	"Joensuu, FINLAND "	"JUL 14, 2015"	"V'h'n liikaa viinaa, mutta yksi parhaita. Hyv' tatsi, mutta kookos ei maistu. Muuten ok. "
"314"	"BrewDog Cocoa Psycho"	"BrewDog"	"Imperial Stout"	"Broad Distribution"	"Ellon, Aberdeenshire, Scotland"	"keg/ bottle 2012 Prototypes release. A 10% decadent and indulgent Imperial Russian Stout. Brewed with a copious amount of dark malts, infused with coffee beans during the boil and after fermentation and aged on cacao nibs, vanilla pods and toasted oak chips. This opulent whirl of chocolate, coffee, dark malts and hops even rivals the most colourful of imperial Faberge eggs. Originally created to celebrate the Russian Royal Family, this is a fitting tribute with which to toast your own empire."	714.000	""	3.910	300.000	10.000	85.000	"3.9"	7.000	4.000	8.000	4.000	16.000	"DuffMan"	"the land of bitumen, beef & beer, Alberta, CANADA "	"JUL 12, 2015"	"Bottle, shared at RBAG 2015, by Sid. Near vlack, low brown head. Strong dark chocolate, burnt malt, burnt bitter finish. Nice. "
"314"	"BrewDog Cocoa Psycho"	"BrewDog"	"Imperial Stout"	"Broad Distribution"	"Ellon, Aberdeenshire, Scotland"	"keg/ bottle 2012 Prototypes release. A 10% decadent and indulgent Imperial Russian Stout. Brewed with a copious amount of dark malts, infused with coffee beans during the boil and after fermentation and aged on cacao nibs, vanilla pods and toasted oak chips. This opulent whirl of chocolate, coffee, dark malts and hops even rivals the most colourful of imperial Faberge eggs. Originally created to celebrate the Russian Royal Family, this is a fitting tribute with which to toast your own empire."	714.000	""	3.910	300.000	10.000	85.000	"4"	7.000	5.000	8.000	4.000	16.000	"Lukasmh"	"Aarhus, DENMARK "	"JUL 11, 2015"	"Bottle. Pours thick black with thick dark brown head. Aroma is dark bitter malts, bitter malts, dark rich and bitter chocolate, slight hops, coffee and grainy. Taste is chocolate, bitter rich, coffee, smooth at first turns more mora dry cocoa. Subtle dark fruits. Quite bitter finish with chocolate, roasty coffee. Dry cocoa. Slight soy. Thick body. "
"314"	"BrewDog Cocoa Psycho"	"BrewDog"	"Imperial Stout"	"Broad Distribution"	"Ellon, Aberdeenshire, Scotland"	"keg/ bottle 2012 Prototypes release. A 10% decadent and indulgent Imperial Russian Stout. Brewed with a copious amount of dark malts, infused with coffee beans during the boil and after fermentation and aged on cacao nibs, vanilla pods and toasted oak chips. This opulent whirl of chocolate, coffee, dark malts and hops even rivals the most colourful of imperial Faberge eggs. Originally created to celebrate the Russian Royal Family, this is a fitting tribute with which to toast your own empire."	714.000	""	3.910	300.000	10.000	85.000	"4.7"	10.000	5.000	9.000	5.000	18.000	"takeo"	"Sevilla, SPAIN "	"JUL 10, 2015"	"'Cervez'n con may'sculas!. Apariencia: color negro intenso con una buena capa de espuma color crema y con buena retenci'n. En nariz podemos aprecia caf', chocolate y un ligero toque de vainilla. En boca se aprecian los mismos matices que en el olfato pero acompa''ndolo con una calidez debido al alcohol."
"315"	"Midnight Sun Moscow"	"Midnight Sun Brewing Company"	"Imperial Stout"	"Regional Distribution"	"Anchorage , Alaska USA"	"Alaska's Most Wanted Series. First brewed as part of our 2011 World Tour series, MOSCOW Rye Russian Imperial Stout is a hefty, opaque black liquid that pours slowly and soulfully into your snifter. A high percentage of spicy rye and roasted dark malts create a dense, chewy yet elegant winter wonderland of flavors. And from AK we say: Let it Snow'in Moscow."	156.000	""	3.890	330.000	11.000	45.000	"4.1"	8.000	5.000	8.000	4.000	16.000	"Benzai"	"Oirschot, THE NETHERLANDS, NETHERLANDS "	"JUL 23, 2015"	"Bottle [from trade with jtclockwork] @ home. Opaque pitch black color, nice moderately creamy medium to dark brown colored head that lasts for a long time and leaves fair to good lacing. Wow! What a start! Aroma is malts, lightly roast, a hint of dark chocolate, cedar wood, liquor. Taste malts, rye, lightly roasted malts, again (cedar?) wood, some alcohol lightly, lightly dark chocolate [I have to say though, nowhere near KBS which I am now comparing with, perhaps not justified but still, because I drank it last night], again liquor (some kind of whiskey?), a nice malt chocolate bitter and a good bitter finish. Medium body, medium carbonation. Very nice! "
"315"	"Midnight Sun Moscow"	"Midnight Sun Brewing Company"	"Imperial Stout"	"Regional Distribution"	"Anchorage , Alaska USA"	"Alaska's Most Wanted Series. First brewed as part of our 2011 World Tour series, MOSCOW Rye Russian Imperial Stout is a hefty, opaque black liquid that pours slowly and soulfully into your snifter. A high percentage of spicy rye and roasted dark malts create a dense, chewy yet elegant winter wonderland of flavors. And from AK we say: Let it Snow'in Moscow."	156.000	""	3.890	330.000	11.000	45.000	"4.7"	9.000	5.000	9.000	5.000	19.000	"jgb9348"	"Arlington (Pentagon City), Virginia, USA "	"MAY 12, 2015"	"Beer #3 of my 5000 Beer Celebration (Imperial Stout): Super dark brown and literally black coloured body that looks like used motor oil after a few hundred thousand miles, all with a very dense, dark brown chocolate coloured head - about a centimetre tall, crazy deep and dark. Aroma of alcohol, roasted malt, yeast, rye, cedar, grain and a bit of chocolate - pungent throughout. Full-bodied; Super creamy and pungent malt backbone of rye, oatmeal, roasted malt all with a ridiculous amount of milk, vanilla, chocolate and raisins and a tremendous amount of sugars at the finish. Aftertaste is complex and deep with a lot of alcohol notes, some chocolate, a good dose of lactose and a creamy, ridiculously full-bodied vanilla and sugar sweetness. Overall, this feels like a milkshake almost due to the insane body, but with a very complex profile and a subdued depth from alcohol and sugars make this probably one of the best Imperial Stouts i've ever had, plus It's from Alaska which makes it that much better. I sampled this 65 cL bottle purchased from Belmont Station in Portland, Oregon on 12-April-2015 for US$10,39 sampled at home in Washington a bit more than two years later, on 11-May-2015, sampled from my Midnight Sun tulipish glass straight from Anchorage. "
"315"	"Midnight Sun Moscow"	"Midnight Sun Brewing Company"	"Imperial Stout"	"Regional Distribution"	"Anchorage , Alaska USA"	"Alaska's Most Wanted Series. First brewed as part of our 2011 World Tour series, MOSCOW Rye Russian Imperial Stout is a hefty, opaque black liquid that pours slowly and soulfully into your snifter. A high percentage of spicy rye and roasted dark malts create a dense, chewy yet elegant winter wonderland of flavors. And from AK we say: Let it Snow'in Moscow."	156.000	""	3.890	330.000	11.000	45.000	"3.1"	6.000	4.000	6.000	4.000	11.000	"tectactoe"	"Michigan, USA "	"APR 18, 2015"	"Bottle: Thanks, Kevin. Oily black pour, soft tan foam that settles quickly. Aroma with light roasted malt, ash, licorice, burnt brown sugar, & a hint of papery oxidation. Charcoal on the palate with some ashy, burnt malts & light smoke. Anise, licorice, a touch of very bitter chocolate, modest oxidation lingering in the finish. "
"315"	"Midnight Sun Moscow"	"Midnight Sun Brewing Company"	"Imperial Stout"	"Regional Distribution"	"Anchorage , Alaska USA"	"Alaska's Most Wanted Series. First brewed as part of our 2011 World Tour series, MOSCOW Rye Russian Imperial Stout is a hefty, opaque black liquid that pours slowly and soulfully into your snifter. A high percentage of spicy rye and roasted dark malts create a dense, chewy yet elegant winter wonderland of flavors. And from AK we say: Let it Snow'in Moscow."	156.000	""	3.890	330.000	11.000	45.000	"3.1"	5.000	3.000	6.000	4.000	13.000	"MrChopin"	"Baltimore, Maryland, USA "	"MAR 30, 2015"	"[ bottle ][ 1oz ][ @DC tasting ][ ? ][ mini tumbler ][ 02.15.15 ] heavy sepia, thin beige ring. Plum and cola sweetness in nose, light oxidation. Sweet front palate, heavy marshmallow, light roast and anise mid before sticky end, softly bitter finish. "
"315"	"Midnight Sun Moscow"	"Midnight Sun Brewing Company"	"Imperial Stout"	"Regional Distribution"	"Anchorage , Alaska USA"	"Alaska's Most Wanted Series. First brewed as part of our 2011 World Tour series, MOSCOW Rye Russian Imperial Stout is a hefty, opaque black liquid that pours slowly and soulfully into your snifter. A high percentage of spicy rye and roasted dark malts create a dense, chewy yet elegant winter wonderland of flavors. And from AK we say: Let it Snow'in Moscow."	156.000	""	3.890	330.000	11.000	45.000	"4.1"	8.000	4.000	8.000	4.000	17.000	"mstrcrwly"	"New York, USA "	"MAR 22, 2015"	"Bomber poured into a snifter..black as black can get with a nice tan head..aroma of spices,coffee,chocolate,dark fruits..spicyness of the rye really comes through but also notes of coffee,dark fruits and a little booze..really good. "
"315"	"Midnight Sun Moscow"	"Midnight Sun Brewing Company"	"Imperial Stout"	"Regional Distribution"	"Anchorage , Alaska USA"	"Alaska's Most Wanted Series. First brewed as part of our 2011 World Tour series, MOSCOW Rye Russian Imperial Stout is a hefty, opaque black liquid that pours slowly and soulfully into your snifter. A high percentage of spicy rye and roasted dark malts create a dense, chewy yet elegant winter wonderland of flavors. And from AK we say: Let it Snow'in Moscow."	156.000	""	3.890	330.000	11.000	45.000	"4"	8.000	4.000	8.000	4.000	16.000	"beertholomeus"	"California, USA "	"MAR 15, 2015"	"Pours black with a tan head. Chocolate, roasted malt, coffee, rye, caramel and alcohol aroma. Chocolate, coffee, roasted malt, caramel, rye, hop and alcohol flavors. Full body and moderate carbonation. Chocolate, roasted malt and alcohol finish. "
"315"	"Midnight Sun Moscow"	"Midnight Sun Brewing Company"	"Imperial Stout"	"Regional Distribution"	"Anchorage , Alaska USA"	"Alaska's Most Wanted Series. First brewed as part of our 2011 World Tour series, MOSCOW Rye Russian Imperial Stout is a hefty, opaque black liquid that pours slowly and soulfully into your snifter. A high percentage of spicy rye and roasted dark malts create a dense, chewy yet elegant winter wonderland of flavors. And from AK we say: Let it Snow'in Moscow."	156.000	""	3.890	330.000	11.000	45.000	"4"	8.000	4.000	8.000	4.000	16.000	"jjgmd"	"Coral Springs, Florida, USA "	"MAR 10, 2015"	"With Zach, pours a pitch black pour with a nice Java head. Nose is rich chocolate malt, and licorice. Taste is sweet rich chocolate, and burnt coffee. Finish is smooth and velvety, and ends on the same delicious tasting notes, with a moderately long finish. Quaff Score 8 / 10 "
"315"	"Midnight Sun Moscow"	"Midnight Sun Brewing Company"	"Imperial Stout"	"Regional Distribution"	"Anchorage , Alaska USA"	"Alaska's Most Wanted Series. First brewed as part of our 2011 World Tour series, MOSCOW Rye Russian Imperial Stout is a hefty, opaque black liquid that pours slowly and soulfully into your snifter. A high percentage of spicy rye and roasted dark malts create a dense, chewy yet elegant winter wonderland of flavors. And from AK we say: Let it Snow'in Moscow."	156.000	""	3.890	330.000	11.000	45.000	"4"	8.000	4.000	8.000	3.000	17.000	"zgaier"	"Coral Springs, Florida, USA "	"MAR 10, 2015"	"Bomber. Pours black with a dark brown head and strong aroma of roasted malt, rye, and chocolate. Taste is of rye, roasted malt, and alcohol with chocolate, dark fruit, and liquorice notes into the long finish. "
"315"	"Midnight Sun Moscow"	"Midnight Sun Brewing Company"	"Imperial Stout"	"Regional Distribution"	"Anchorage , Alaska USA"	"Alaska's Most Wanted Series. First brewed as part of our 2011 World Tour series, MOSCOW Rye Russian Imperial Stout is a hefty, opaque black liquid that pours slowly and soulfully into your snifter. A high percentage of spicy rye and roasted dark malts create a dense, chewy yet elegant winter wonderland of flavors. And from AK we say: Let it Snow'in Moscow."	156.000	""	3.890	330.000	11.000	45.000	"4.2"	9.000	4.000	8.000	4.000	17.000	"hopdog"	"Lansdale, Pennsylvania, USA "	"MAR 6, 2015 "	"22oz bottle. Poured like motor oil with an averaged sized brown head. Roasty, chocolate, vanilla, a bit smoky and I'm getting the spicy rye/rye bread in the aromas. Alcohol content hidden. "
"315"	"Midnight Sun Moscow"	"Midnight Sun Brewing Company"	"Imperial Stout"	"Regional Distribution"	"Anchorage , Alaska USA"	"Alaska's Most Wanted Series. First brewed as part of our 2011 World Tour series, MOSCOW Rye Russian Imperial Stout is a hefty, opaque black liquid that pours slowly and soulfully into your snifter. A high percentage of spicy rye and roasted dark malts create a dense, chewy yet elegant winter wonderland of flavors. And from AK we say: Let it Snow'in Moscow."	156.000	""	3.890	330.000	11.000	45.000	"3.9"	8.000	4.000	7.000	4.000	16.000	"solidfunk"	"Washington D.C., Washington DC, USA "	"FEB 18, 2015"	"Very smoky with a lot of roast. Black pour with ok head and lacing. Light bittersweet finish. Thick cinsistency. Some dark chocolate. Pretty good. Bottle shared at tasting."
"316"	"Silver City Imperial Stout"	"Silver City Brewery"	"Imperial Stout"	"Local Distribution"	"Bremerton , Washington USA"	"An extremely black beer with massive roasted malt character balanced with assertive hopping from Northwest Chinook hops, fruity esters and a sinister alcohol content. Brewed in late fall/early winter and a is limited release. Alcohol By Volume: 9.2% Hops: Chinook Malts: NW Pale, British Pale, Roast, Black, Munich, Flaked Barley, Caramel, Brown Malt, Chocolate IBU's: 60 2007 - North American Beer Awards Bronze Medal Winner 2005 - North American Beer Awards Silver Medal Winner 2004 - Great American Beer Festival Silver Medal Winner 2004 - North American Beer Awards Gold Medal Winner"	98.000	""	3.690	276.000	9.200	60.000	"3.6"	6.000	4.000	8.000	4.000	14.000	"nealblind"	"Seattle, Alabama, USA "	"JUL 7, 2015 "	"dark brown pour some dark tan head. pugent coffee, chocolate, soy aromas. Tastes slight citrus hops, chocolate. Astringent sour chocolate and roasts. also very sweet slightly creamy. a bit too much charcoal flavor. "
"316"	"Silver City Imperial Stout"	"Silver City Brewery"	"Imperial Stout"	"Local Distribution"	"Bremerton , Washington USA"	"An extremely black beer with massive roasted malt character balanced with assertive hopping from Northwest Chinook hops, fruity esters and a sinister alcohol content. Brewed in late fall/early winter and a is limited release. Alcohol By Volume: 9.2% Hops: Chinook Malts: NW Pale, British Pale, Roast, Black, Munich, Flaked Barley, Caramel, Brown Malt, Chocolate IBU's: 60 2007 - North American Beer Awards Bronze Medal Winner 2005 - North American Beer Awards Silver Medal Winner 2004 - Great American Beer Festival Silver Medal Winner 2004 - North American Beer Awards Gold Medal Winner"	98.000	""	3.690	276.000	9.200	60.000	"4"	7.000	4.000	8.000	4.000	17.000	"fiulijn"	"Vancouver, British Columbia, CANADA "	"APR 2, 2015 "	"Bottle from Happy's Market, Ellensburg Black color with generous brown head. Aroma of roasted malt, not too strong. Good body, lean, the mouthfeel is rather dry among Imperial Stouts; good flavor of roasted malt with a hint of dark chocolate, a bit more roasty and ashy in the final; good alcohol management. Nothing impressive, but well balanced, bold, highly drinkable. "
